+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
; Legal Partition Candidates                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              ;
+------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+-------+----------------+--------------+----------------+--------+-----------------+---------------+-----------------+-------+----------------+--------------+------------------+-------------------+
; Hierarchy                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          ; Input ; Constant Input ; Unused Input ; Floating Input ; Output ; Constant Output ; Unused Output ; Floating Output ; Bidir ; Constant Bidir ; Unused Bidir ; Input only Bidir ; Output only Bidir ;
; u0|streamer_0|streamer_internal_inst|streamer_internal|thewindowing_function|thebb_windowing_B1_start|thebb_windowing_B1_start_stall_region|thei_sfc_s_c1_in_wt_entry_windowings_c1_enter_windowing6_aunroll_x|thei_sfc_logic_s_c1_in_wt_entry_windowings_c1_enter_windowing0_aunroll_x|redist36_i_writedata5_fca_3_4_insert_or_writedata_fca_3_4_insert_windowing33_12_x_q_39_mem_dmem|auto_generated|altsyncram1                                                                                                                                                                                                                                                                 ; 39    ; 0              ; 0            ; 0              ; 32     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|streamer_0|streamer_internal_inst|streamer_internal|thewindowing_function|thebb_windowing_B1_start|thebb_windowing_B1_start_stall_region|thei_sfc_s_c1_in_wt_entry_windowings_c1_enter_windowing6_aunroll_x|thei_sfc_logic_s_c1_in_wt_entry_windowings_c1_enter_windowing0_aunroll_x|redist36_i_writedata5_fca_3_4_insert_or_writedata_fca_3_4_insert_windowing33_12_x_q_39_mem_dmem|auto_generated                                                                                                                                                                                                                                                                             ; 39    ; 0              ; 0            ; 0              ; 32     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|streamer_0|streamer_internal_inst|streamer_internal|thewindowing_function|thebb_windowing_B1_start|thebb_windowing_B1_start_stall_region|thei_sfc_s_c1_in_wt_entry_windowings_c1_enter_windowing6_aunroll_x|thei_sfc_logic_s_c1_in_wt_entry_windowings_c1_enter_windowing0_aunroll_x|redist36_i_writedata5_fca_3_4_insert_or_writedata_fca_3_4_insert_windowing33_12_x_q_39_split_0_mem_dmem|auto_generated|altsyncram1                                                                                                                                                                                                                                                         ; 47    ; 0              ; 0            ; 0              ; 32     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|streamer_0|streamer_internal_inst|streamer_internal|thewindowing_function|thebb_windowing_B1_start|thebb_windowing_B1_start_stall_region|thei_sfc_s_c1_in_wt_entry_windowings_c1_enter_windowing6_aunroll_x|thei_sfc_logic_s_c1_in_wt_entry_windowings_c1_enter_windowing0_aunroll_x|redist36_i_writedata5_fca_3_4_insert_or_writedata_fca_3_4_insert_windowing33_12_x_q_39_split_0_mem_dmem|auto_generated                                                                                                                                                                                                                                                                     ; 47    ; 0              ; 0            ; 0              ; 32     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|streamer_0|streamer_internal_inst|streamer_internal|thewindowing_function|thebb_windowing_B1_start|thebb_windowing_B1_start_stall_region|thei_sfc_s_c1_in_wt_entry_windowings_c1_enter_windowing6_aunroll_x|thei_sfc_logic_s_c1_in_wt_entry_windowings_c1_enter_windowing0_aunroll_x|redist24_sync_together70_aunroll_x_in_c1_eni2_13_tpl_9_mem_dmem|auto_generated|altsyncram1                                                                                                                                                                                                                                                                                                 ; 43    ; 0              ; 0            ; 0              ; 32     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|streamer_0|streamer_internal_inst|streamer_internal|thewindowing_function|thebb_windowing_B1_start|thebb_windowing_B1_start_stall_region|thei_sfc_s_c1_in_wt_entry_windowings_c1_enter_windowing6_aunroll_x|thei_sfc_logic_s_c1_in_wt_entry_windowings_c1_enter_windowing0_aunroll_x|redist24_sync_together70_aunroll_x_in_c1_eni2_13_tpl_9_mem_dmem|auto_generated                                                                                                                                                                                                                                                                                                             ; 43    ; 0              ; 0            ; 0              ; 32     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|streamer_0|streamer_internal_inst|streamer_internal|thewindowing_function|thebb_windowing_B1_start|thebb_windowing_B1_start_stall_region|thei_sfc_s_c1_in_wt_entry_windowings_c1_enter_windowing6_aunroll_x|thei_sfc_logic_s_c1_in_wt_entry_windowings_c1_enter_windowing0_aunroll_x|redist35_i_writedata5_fca_3_4_insert_or_writedata_fca_3_4_insert_windowing33_13_x_q_39_mem_dmem|auto_generated|altsyncram1                                                                                                                                                                                                                                                                 ; 39    ; 0              ; 0            ; 0              ; 32     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|streamer_0|streamer_internal_inst|streamer_internal|thewindowing_function|thebb_windowing_B1_start|thebb_windowing_B1_start_stall_region|thei_sfc_s_c1_in_wt_entry_windowings_c1_enter_windowing6_aunroll_x|thei_sfc_logic_s_c1_in_wt_entry_windowings_c1_enter_windowing0_aunroll_x|redist35_i_writedata5_fca_3_4_insert_or_writedata_fca_3_4_insert_windowing33_13_x_q_39_mem_dmem|auto_generated                                                                                                                                                                                                                                                                             ; 39    ; 0              ; 0            ; 0              ; 32     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|streamer_0|streamer_internal_inst|streamer_internal|thewindowing_function|thebb_windowing_B1_start|thebb_windowing_B1_start_stall_region|thei_sfc_s_c1_in_wt_entry_windowings_c1_enter_windowing6_aunroll_x|thei_sfc_logic_s_c1_in_wt_entry_windowings_c1_enter_windowing0_aunroll_x|redist35_i_writedata5_fca_3_4_insert_or_writedata_fca_3_4_insert_windowing33_13_x_q_39_split_0_mem_dmem|auto_generated|altsyncram1                                                                                                                                                                                                                                                         ; 47    ; 0              ; 0            ; 0              ; 32     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|streamer_0|streamer_internal_inst|streamer_internal|thewindowing_function|thebb_windowing_B1_start|thebb_windowing_B1_start_stall_region|thei_sfc_s_c1_in_wt_entry_windowings_c1_enter_windowing6_aunroll_x|thei_sfc_logic_s_c1_in_wt_entry_windowings_c1_enter_windowing0_aunroll_x|redist35_i_writedata5_fca_3_4_insert_or_writedata_fca_3_4_insert_windowing33_13_x_q_39_split_0_mem_dmem|auto_generated                                                                                                                                                                                                                                                                     ; 47    ; 0              ; 0            ; 0              ; 32     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|streamer_0|streamer_internal_inst|streamer_internal|thewindowing_function|thebb_windowing_B1_start|thebb_windowing_B1_start_stall_region|thei_sfc_s_c1_in_wt_entry_windowings_c1_enter_windowing6_aunroll_x|thei_sfc_logic_s_c1_in_wt_entry_windowings_c1_enter_windowing0_aunroll_x|redist25_sync_together70_aunroll_x_in_c1_eni2_14_tpl_9_mem_dmem|auto_generated|altsyncram1                                                                                                                                                                                                                                                                                                 ; 43    ; 0              ; 0            ; 0              ; 32     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|streamer_0|streamer_internal_inst|streamer_internal|thewindowing_function|thebb_windowing_B1_start|thebb_windowing_B1_start_stall_region|thei_sfc_s_c1_in_wt_entry_windowings_c1_enter_windowing6_aunroll_x|thei_sfc_logic_s_c1_in_wt_entry_windowings_c1_enter_windowing0_aunroll_x|redist25_sync_together70_aunroll_x_in_c1_eni2_14_tpl_9_mem_dmem|auto_generated                                                                                                                                                                                                                                                                                                             ; 43    ; 0              ; 0            ; 0              ; 32     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|streamer_0|streamer_internal_inst|streamer_internal|thewindowing_function|thebb_windowing_B1_start|thebb_windowing_B1_start_stall_region|thei_sfc_s_c1_in_wt_entry_windowings_c1_enter_windowing6_aunroll_x|thei_sfc_logic_s_c1_in_wt_entry_windowings_c1_enter_windowing0_aunroll_x|redist34_i_writedata5_fca_3_4_insert_or_writedata_fca_3_4_insert_windowing33_14_x_q_39_mem_dmem|auto_generated|altsyncram1                                                                                                                                                                                                                                                                 ; 39    ; 0              ; 0            ; 0              ; 32     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|streamer_0|streamer_internal_inst|streamer_internal|thewindowing_function|thebb_windowing_B1_start|thebb_windowing_B1_start_stall_region|thei_sfc_s_c1_in_wt_entry_windowings_c1_enter_windowing6_aunroll_x|thei_sfc_logic_s_c1_in_wt_entry_windowings_c1_enter_windowing0_aunroll_x|redist34_i_writedata5_fca_3_4_insert_or_writedata_fca_3_4_insert_windowing33_14_x_q_39_mem_dmem|auto_generated                                                                                                                                                                                                                                                                             ; 39    ; 0              ; 0            ; 0              ; 32     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|streamer_0|streamer_internal_inst|streamer_internal|thewindowing_function|thebb_windowing_B1_start|thebb_windowing_B1_start_stall_region|thei_sfc_s_c1_in_wt_entry_windowings_c1_enter_windowing6_aunroll_x|thei_sfc_logic_s_c1_in_wt_entry_windowings_c1_enter_windowing0_aunroll_x|redist34_i_writedata5_fca_3_4_insert_or_writedata_fca_3_4_insert_windowing33_14_x_q_39_split_0_mem_dmem|auto_generated|altsyncram1                                                                                                                                                                                                                                                         ; 47    ; 0              ; 0            ; 0              ; 32     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|streamer_0|streamer_internal_inst|streamer_internal|thewindowing_function|thebb_windowing_B1_start|thebb_windowing_B1_start_stall_region|thei_sfc_s_c1_in_wt_entry_windowings_c1_enter_windowing6_aunroll_x|thei_sfc_logic_s_c1_in_wt_entry_windowings_c1_enter_windowing0_aunroll_x|redist34_i_writedata5_fca_3_4_insert_or_writedata_fca_3_4_insert_windowing33_14_x_q_39_split_0_mem_dmem|auto_generated                                                                                                                                                                                                                                                                     ; 47    ; 0              ; 0            ; 0              ; 32     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|streamer_0|streamer_internal_inst|streamer_internal|thewindowing_function|thebb_windowing_B1_start|thebb_windowing_B1_start_stall_region|thei_sfc_s_c1_in_wt_entry_windowings_c1_enter_windowing6_aunroll_x|thei_sfc_logic_s_c1_in_wt_entry_windowings_c1_enter_windowing0_aunroll_x|redist11_sync_together70_aunroll_x_in_c1_eni2_1_tpl_9_mem_dmem|auto_generated|altsyncram1                                                                                                                                                                                                                                                                                                  ; 19    ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|streamer_0|streamer_internal_inst|streamer_internal|thewindowing_function|thebb_windowing_B1_start|thebb_windowing_B1_start_stall_region|thei_sfc_s_c1_in_wt_entry_windowings_c1_enter_windowing6_aunroll_x|thei_sfc_logic_s_c1_in_wt_entry_windowings_c1_enter_windowing0_aunroll_x|redist11_sync_together70_aunroll_x_in_c1_eni2_1_tpl_9_mem_dmem|auto_generated                                                                                                                                                                                                                                                                                                              ; 19    ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|streamer_0|streamer_internal_inst|streamer_internal|thewindowing_function|thebb_windowing_B1_start|thebb_windowing_B1_start_stall_region|thei_sfc_s_c1_in_wt_entry_windowings_c1_enter_windowing6_aunroll_x|thei_sfc_logic_s_c1_in_wt_entry_windowings_c1_enter_windowing0_aunroll_x|redist26_sync_together70_aunroll_x_in_c1_eni2_15_tpl_9_mem_dmem|auto_generated|altsyncram1                                                                                                                                                                                                                                                                                                 ; 43    ; 0              ; 0            ; 0              ; 32     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|streamer_0|streamer_internal_inst|streamer_internal|thewindowing_function|thebb_windowing_B1_start|thebb_windowing_B1_start_stall_region|thei_sfc_s_c1_in_wt_entry_windowings_c1_enter_windowing6_aunroll_x|thei_sfc_logic_s_c1_in_wt_entry_windowings_c1_enter_windowing0_aunroll_x|redist26_sync_together70_aunroll_x_in_c1_eni2_15_tpl_9_mem_dmem|auto_generated                                                                                                                                                                                                                                                                                                             ; 43    ; 0              ; 0            ; 0              ; 32     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|streamer_0|streamer_internal_inst|streamer_internal|thewindowing_function|thebb_windowing_B1_start|thebb_windowing_B1_start_stall_region|thei_sfc_s_c1_in_wt_entry_windowings_c1_enter_windowing6_aunroll_x|thei_sfc_logic_s_c1_in_wt_entry_windowings_c1_enter_windowing0_aunroll_x|redist0_valid_fanout_reg0_q_9                                                                                                                                                                                                                                                                                                                                                              ; 4     ; 1              ; 0            ; 1              ; 1      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|streamer_0|streamer_internal_inst|streamer_internal|thewindowing_function|thebb_windowing_B1_start|thebb_windowing_B1_start_stall_region|thei_sfc_s_c1_in_wt_entry_windowings_c1_enter_windowing6_aunroll_x|thei_sfc_logic_s_c1_in_wt_entry_windowings_c1_enter_windowing0_aunroll_x|redist33_sync_together70_aunroll_x_in_i_valid_38                                                                                                                                                                                                                                                                                                                                           ; 4     ; 1              ; 0            ; 1              ; 1      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|streamer_0|streamer_internal_inst|streamer_internal|thewindowing_function|thebb_windowing_B1_start|thebb_windowing_B1_start_stall_region|thei_sfc_s_c1_in_wt_entry_windowings_c1_enter_windowing6_aunroll_x|thei_sfc_logic_s_c1_in_wt_entry_windowings_c1_enter_windowing0_aunroll_x|redist32_sync_together70_aunroll_x_in_i_valid_15                                                                                                                                                                                                                                                                                                                                           ; 4     ; 1              ; 0            ; 1              ; 1      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|streamer_0|streamer_internal_inst|streamer_internal|thewindowing_function|thebb_windowing_B1_start|thebb_windowing_B1_start_stall_region|thei_sfc_s_c1_in_wt_entry_windowings_c1_enter_windowing6_aunroll_x|thei_sfc_logic_s_c1_in_wt_entry_windowings_c1_enter_windowing0_aunroll_x|redist29_sync_together70_aunroll_x_in_i_valid_7                                                                                                                                                                                                                                                                                                                                            ; 4     ; 1              ; 0            ; 1              ; 1      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|streamer_0|streamer_internal_inst|streamer_internal|thewindowing_function|thebb_windowing_B1_start|thebb_windowing_B1_start_stall_region|thei_sfc_s_c1_in_wt_entry_windowings_c1_enter_windowing6_aunroll_x|thei_sfc_logic_s_c1_in_wt_entry_windowings_c1_enter_windowing0_aunroll_x                                                                                                                                                                                                                                                                                                                                                                                            ; 341   ; 0              ; 1            ; 0              ; 338    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|streamer_0|streamer_internal_inst|streamer_internal|thewindowing_function|thebb_windowing_B1_start|thebb_windowing_B1_start_stall_region|thei_sfc_s_c1_in_wt_entry_windowings_c1_enter_windowing6_aunroll_x                                                                                                                                                                                                                                                                                                                                                                                                                                                                     ; 344   ; 0              ; 0            ; 0              ; 338    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|streamer_0|streamer_internal_inst|streamer_internal|thewindowing_function|thebb_windowing_B1_start|thebb_windowing_B1_start_stall_region|thei_iowr_bl_s2_or_6_windowing8_aunroll_x|theiowr|GEN_STALL_VALID.hld_iowr_stall_valid_inst|acl_reset_handler_inst                                                                                                                                                                                                                                                                                                                                                                                                                     ; 2     ; 1              ; 1            ; 1              ; 3      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|streamer_0|streamer_internal_inst|streamer_internal|thewindowing_function|thebb_windowing_B1_start|thebb_windowing_B1_start_stall_region|thei_iowr_bl_s2_or_6_windowing8_aunroll_x|theiowr|GEN_STALL_VALID.hld_iowr_stall_valid_inst                                                                                                                                                                                                                                                                                                                                                                                                                                            ; 392   ; 1              ; 0            ; 1              ; 390    ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|streamer_0|streamer_internal_inst|streamer_internal|thewindowing_function|thebb_windowing_B1_start|thebb_windowing_B1_start_stall_region|thei_iowr_bl_s2_or_6_windowing8_aunroll_x|theiowr                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      ; 456   ; 51             ; 63           ; 51             ; 388    ; 51              ; 51            ; 51              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|streamer_0|streamer_internal_inst|streamer_internal|thewindowing_function|thebb_windowing_B1_start|thebb_windowing_B1_start_stall_region|thei_iowr_bl_s2_or_6_windowing8_aunroll_x                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              ; 341   ; 0              ; 0            ; 0              ; 388    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|streamer_0|streamer_internal_inst|streamer_internal|thewindowing_function|thebb_windowing_B1_start|thebb_windowing_B1_start_stall_region|thei_iowr_bl_return_windowing_unnamed_windowing3_windowing9|theiowr|GEN_STALL_VALID.hld_iowr_stall_valid_inst|acl_reset_handler_inst                                                                                                                                                                                                                                                                                                                                                                                                   ; 2     ; 1              ; 1            ; 1              ; 3      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|streamer_0|streamer_internal_inst|streamer_internal|thewindowing_function|thebb_windowing_B1_start|thebb_windowing_B1_start_stall_region|thei_iowr_bl_return_windowing_unnamed_windowing3_windowing9|theiowr|GEN_STALL_VALID.hld_iowr_stall_valid_inst                                                                                                                                                                                                                                                                                                                                                                                                                          ; 9     ; 1              ; 0            ; 1              ; 7      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|streamer_0|streamer_internal_inst|streamer_internal|thewindowing_function|thebb_windowing_B1_start|thebb_windowing_B1_start_stall_region|thei_iowr_bl_return_windowing_unnamed_windowing3_windowing9|theiowr                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ; 73    ; 3              ; 63           ; 3              ; 5      ; 3               ; 3             ; 3               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|streamer_0|streamer_internal_inst|streamer_internal|thewindowing_function|thebb_windowing_B1_start|thebb_windowing_B1_start_stall_region|thei_iowr_bl_return_windowing_unnamed_windowing3_windowing9                                                                                                                                                                                                                                                                                                                                                                                                                                                                            ; 7     ; 1              ; 1            ; 1              ; 4      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|streamer_0|streamer_internal_inst|streamer_internal|thewindowing_function|thebb_windowing_B1_start|thebb_windowing_B1_start_stall_region                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        ; 395   ; 0              ; 0            ; 0              ; 396    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|streamer_0|streamer_internal_inst|streamer_internal|thewindowing_function|thebb_windowing_B1_start|thewindowing_B1_start_merge                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  ; 7     ; 0              ; 2            ; 0              ; 4      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|streamer_0|streamer_internal_inst|streamer_internal|thewindowing_function|thebb_windowing_B1_start|thewindowing_B1_start_branch                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 ; 4     ; 0              ; 2            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|streamer_0|streamer_internal_inst|streamer_internal|thewindowing_function|thebb_windowing_B1_start                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              ; 397   ; 0              ; 0            ; 0              ; 398    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|streamer_0|streamer_internal_inst|streamer_internal|thewindowing_function|thebb_windowing_B1_start_sr_1_aunroll_x                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               ; 5     ; 0              ; 0            ; 0              ; 3      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|streamer_0|streamer_internal_inst|streamer_internal|thewindowing_function|thebb_windowing_B0_runOnce|thewindowing_B0_runOnce_merge                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              ; 4     ; 0              ; 2            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|streamer_0|streamer_internal_inst|streamer_internal|thewindowing_function|thebb_windowing_B0_runOnce|thebb_windowing_B0_runOnce_stall_region|thei_llvm_fpga_pop_token_i1_wt_limpop_windowing0|thei_llvm_fpga_pop_token_i1_wt_limpop_windowing0_reg                                                                                                                                                                                                                                                                                                                                                                                                                              ; 5     ; 0              ; 0            ; 0              ; 3      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|streamer_0|streamer_internal_inst|streamer_internal|thewindowing_function|thebb_windowing_B0_runOnce|thebb_windowing_B0_runOnce_stall_region|thei_llvm_fpga_pop_token_i1_wt_limpop_windowing0|thei_llvm_fpga_pop_token_i1_wt_limpop_windowing1|acl_reset_handler_inst                                                                                                                                                                                                                                                                                                                                                                                                           ; 2     ; 1              ; 1            ; 1              ; 2      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|streamer_0|streamer_internal_inst|streamer_internal|thewindowing_function|thebb_windowing_B0_runOnce|thebb_windowing_B0_runOnce_stall_region|thei_llvm_fpga_pop_token_i1_wt_limpop_windowing0|thei_llvm_fpga_pop_token_i1_wt_limpop_windowing1                                                                                                                                                                                                                                                                                                                                                                                                                                  ; 9     ; 0              ; 0            ; 0              ; 4      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|streamer_0|streamer_internal_inst|streamer_internal|thewindowing_function|thebb_windowing_B0_runOnce|thebb_windowing_B0_runOnce_stall_region|thei_llvm_fpga_pop_token_i1_wt_limpop_windowing0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ; 9     ; 0              ; 0            ; 0              ; 3      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|streamer_0|streamer_internal_inst|streamer_internal|thewindowing_function|thebb_windowing_B0_runOnce|thebb_windowing_B0_runOnce_stall_region|thei_llvm_fpga_push_token_i1_wt_limpush_windowing1|thei_llvm_fpga_push_token_i1_wt_limpush_windowing1_reg                                                                                                                                                                                                                                                                                                                                                                                                                          ; 5     ; 0              ; 0            ; 0              ; 3      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|streamer_0|streamer_internal_inst|streamer_internal|thewindowing_function|thebb_windowing_B0_runOnce|thebb_windowing_B0_runOnce_stall_region|thei_llvm_fpga_push_token_i1_wt_limpush_windowing1|thei_llvm_fpga_push_token_i1_wt_limpush_windowing1|fifo|acl_reset_handler_inst                                                                                                                                                                                                                                                                                                                                                                                                  ; 2     ; 1              ; 1            ; 1              ; 2      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|streamer_0|streamer_internal_inst|streamer_internal|thewindowing_function|thebb_windowing_B0_runOnce|thebb_windowing_B0_runOnce_stall_region|thei_llvm_fpga_push_token_i1_wt_limpush_windowing1|thei_llvm_fpga_push_token_i1_wt_limpush_windowing1|fifo                                                                                                                                                                                                                                                                                                                                                                                                                         ; 4     ; 0              ; 0            ; 0              ; 3      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|streamer_0|streamer_internal_inst|streamer_internal|thewindowing_function|thebb_windowing_B0_runOnce|thebb_windowing_B0_runOnce_stall_region|thei_llvm_fpga_push_token_i1_wt_limpush_windowing1|thei_llvm_fpga_push_token_i1_wt_limpush_windowing1|acl_reset_handler_inst                                                                                                                                                                                                                                                                                                                                                                                                       ; 2     ; 1              ; 1            ; 1              ; 3      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|streamer_0|streamer_internal_inst|streamer_internal|thewindowing_function|thebb_windowing_B0_runOnce|thebb_windowing_B0_runOnce_stall_region|thei_llvm_fpga_push_token_i1_wt_limpush_windowing1|thei_llvm_fpga_push_token_i1_wt_limpush_windowing1                                                                                                                                                                                                                                                                                                                                                                                                                              ; 8     ; 2              ; 0            ; 2              ; 5      ; 2               ; 2             ; 2               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|streamer_0|streamer_internal_inst|streamer_internal|thewindowing_function|thebb_windowing_B0_runOnce|thebb_windowing_B0_runOnce_stall_region|thei_llvm_fpga_push_token_i1_wt_limpush_windowing1                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 ; 6     ; 1              ; 0            ; 1              ; 4      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|streamer_0|streamer_internal_inst|streamer_internal|thewindowing_function|thebb_windowing_B0_runOnce|thebb_windowing_B0_runOnce_stall_region|thewindowing_B0_runOnce_merge_reg                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  ; 5     ; 0              ; 0            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|streamer_0|streamer_internal_inst|streamer_internal|thewindowing_function|thebb_windowing_B0_runOnce|thebb_windowing_B0_runOnce_stall_region                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ; 4     ; 0              ; 0            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|streamer_0|streamer_internal_inst|streamer_internal|thewindowing_function|thebb_windowing_B0_runOnce|thewindowing_B0_runOnce_branch                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ; 4     ; 0              ; 2            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
